"id","campaignid","sample","family","genus","species","length","number","range","latitude","longitude","date.time","location","status","depth","successful.count","successful.length"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Carangidae","Decapterus","muroadsi",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Carangidae","Gnathanodon","speciosus",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Carangidae","Pseudocaranx","spp",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Carangidae","Seriola","spp",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Carangidae","Unknown","spp",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Carcharhinidae","Carcharhinus","albimarginatus",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Carcharhinidae","Carcharhinus","plumbeus",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Carcharhinidae","Carcharhinus","spp",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Chaetodontidae","Chaetodon","assarius",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Chaetodontidae","Heniochus","acuminatus",209.50183,1,4668.95405,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Chaetodontidae","Heniochus","acuminatus",229.21425,1,3508.9724,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Chaetodontidae","Heniochus","spp",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Cirrhitidae","Cyprinocirrhites","polyactis",57.82384,1,1986.30733,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Cirrhitidae","Cyprinocirrhites","polyactis",88.48855,1,1789.41356,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Cirrhitidae","Cyprinocirrhites","polyactis",70.27373,1,2208.90249,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Clupeidae","Unknown","spp",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Echeneidae","Echeneis","naucrates",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Gobiidae","Unknown","spp",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Holocentridae","Sargocentron","rubrum",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Holocentridae","Sargocentron","spp",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Labridae","Bodianus","bilunulatus",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Labridae","Bodianus","solatus",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Labridae","Coris","caudimacula",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Labridae","Labroides","dimidiatus",60.02446,1,1364.12425,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Labridae","Suezichthys","cyanolaemus",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Lethrinidae","Gymnocranius","sp1",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Lethrinidae","Lethrinus","miniatus",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Lethrinidae","Lethrinus","ravus",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Lethrinidae","Lethrinus","rubrioperculatus",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Lethrinidae","Unknown","spp",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Lutjanidae","Aphareus","rutilans",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Lutjanidae","Lutjanus","lemniscatus",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Lutjanidae","Lutjanus","sebae",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Lutjanidae","Pristipomoides","sp1",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Lutjanidae","Pristipomoides","spp",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Microdesmidae","Ptereleotris","heteroptera",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Monacanthidae","Unknown","spp",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Mullidae","Parupeneus","cyclostomus",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Mullidae","Parupeneus","spilurus",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Mullidae","Unknown","na",NA,1,4686.92678,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Nemipteridae","Pentapodus","nagasakiensis",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Nemipteridae","Unknown","na",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Ostraciidae","Unknown","spp",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Pinguipedidae","Parapercis","nebulosa",NA,1,2018.19456,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Pomacanthidae","Chaetodontoplus","spp",NA,1,5033.94035,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Pomacanthidae","Pomacanthus","semicirculatus",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Pomacentridae","Amblypomacentrus","breviceps",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Priacanthidae","Priacanthus","hamrur",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Priacanthidae","Priacanthus","spp",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Scombridae","Scomberomorus","spp",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Serranidae","Cephalopholis","sonnerati",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Serranidae","Epinephelus","areolatus",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Serranidae","Epinephelus","multinotatus",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Serranidae","Epinephelus","spp",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Serranidae","Plectropomus","spp",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Serranidae","Pseudanthias","fasciatus",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Serranidae","Pseudanthias","spp",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Serranidae","Unknown","spp",NA,1,1682.28604,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Sparidae","Dentex","carpenteri",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","SUS","SUS","sus",NA,20,6002.62924,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21","Triakidae","Unknown","spp",NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.21","2021-05_PtCloates_BOSS","21",NA,NA,NA,NA,0,NA,-22.6963,113.544,2021-05-20 04:33:40,"Point Cloates","No-take",103,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Apogonidae","Ostorhinchus","aureus",NA,0,NA,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Apogonidae","Ostorhinchus","semilineatus",NA,0,NA,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Balistidae","Sufflamen","fraenatum",NA,0,NA,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Balistidae","Unknown","spp",NA,0,NA,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Balistidae","Xanthichthys","lineopunctatus",NA,0,NA,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Caesionidae","Pterocaesio","chrysozona",NA,0,NA,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Carangoides","caeruleopinnatus",NA,0,NA,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Carangoides","chrysophrys",NA,0,NA,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Carangoides","fulvoguttatus",NA,0,NA,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Carangoides","gymnostethus",NA,0,NA,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Carangoides","spp",NA,0,NA,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Decapterus","muroadsi",307.493,1,3051.74443,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Decapterus","muroadsi",276.20574,1,3606.50959,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Decapterus","muroadsi",332.19886,1,2356.18591,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Decapterus","muroadsi",241.25922,1,3813.1132,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Decapterus","muroadsi",189.72169,1,3229.04858,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Decapterus","muroadsi",241.75177,1,3234.17936,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Decapterus","muroadsi",229.35258,1,4167.00151,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Decapterus","muroadsi",260.84914,1,4367.90218,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Decapterus","muroadsi",300.39055,1,3302.5433,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Decapterus","muroadsi",266.56949,1,3031.91888,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Decapterus","muroadsi",295.64559,1,4605.84617,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Decapterus","muroadsi",232.81677,1,4461.64282,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Decapterus","muroadsi",213.31172,1,3525.07432,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Decapterus","muroadsi",214.55841,1,3305.33806,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Decapterus","muroadsi",206.40223,1,2711.98343,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Decapterus","muroadsi",201.01967,1,3639.33122,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Decapterus","muroadsi",183.15999,1,2929.21341,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Decapterus","muroadsi",229.20905,1,2850.18902,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Decapterus","muroadsi",205.13745,1,2621.64954,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Decapterus","muroadsi",204.85583,1,3136.4873,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Decapterus","muroadsi",211.95096,1,2544.09249,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Decapterus","muroadsi",194.67151,1,2931.23803,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Decapterus","muroadsi",241.42838,1,2925.73358,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Decapterus","muroadsi",243.45484,1,2507.64175,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Decapterus","muroadsi",210.21773,1,2775.88409,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Decapterus","muroadsi",197.60986,1,2307.33482,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Decapterus","muroadsi",209.50706,1,2602.07571,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Decapterus","muroadsi",NA,32,2972.52222,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Gnathanodon","speciosus",NA,0,NA,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Pseudocaranx","spp",NA,0,NA,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Seriola","spp",NA,0,NA,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carangidae","Unknown","spp",NA,0,NA,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carcharhinidae","Carcharhinus","albimarginatus",NA,0,NA,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carcharhinidae","Carcharhinus","plumbeus",NA,0,NA,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Carcharhinidae","Carcharhinus","spp",NA,0,NA,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Chaetodontidae","Chaetodon","assarius",NA,0,NA,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Chaetodontidae","Heniochus","acuminatus",NA,0,NA,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Chaetodontidae","Heniochus","spp",NA,0,NA,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Cirrhitidae","Cyprinocirrhites","polyactis",NA,0,NA,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Clupeidae","Unknown","spp",184.72725,5,3970.33777,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Clupeidae","Unknown","spp",209.18519,5,4191.24134,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Clupeidae","Unknown","spp",208.03089,5,3514.90717,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Clupeidae","Unknown","spp",222.22715,5,3653.8603,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Clupeidae","Unknown","spp",203.368,5,4121.98954,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Clupeidae","Unknown","spp",203.10961,5,4472.00428,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Clupeidae","Unknown","spp",224.39792,5,4256.28726,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Clupeidae","Unknown","spp",234.64114,5,4329.79138,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Clupeidae","Unknown","spp",214.10903,5,4344.53801,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
"2021-05_PtCloates_BOSS.22","2021-05_PtCloates_BOSS","22","Clupeidae","Unknown","spp",183.66213,5,4489.47559,-22.7438,113.5337,2021-05-20 00:23:06,"Point Cloates","No-take",96.4,"Yes","Yes"
