"campaignid","sample","family","genus","species","maxn"
"2022-05_PtCloates_stereo-BRUVS",4,"Carangidae","Carangoides","fulvoguttatus",2
"2022-05_PtCloates_stereo-BRUVS",4,"Carangidae","Seriolina","nigrofasciata",1
"2022-05_PtCloates_stereo-BRUVS",4,"Carcharhinidae","Carcharhinus","spp",1
"2022-05_PtCloates_stereo-BRUVS",4,"Lethrinidae","Gymnocranius","sp1",1
"2022-05_PtCloates_stereo-BRUVS",4,"Lethrinidae","Lethrinus","miniatus",2
"2022-05_PtCloates_stereo-BRUVS",4,"Lethrinidae","Lethrinus","nebulosus",1
"2022-05_PtCloates_stereo-BRUVS",4,"Lethrinidae","Lethrinus","rubrioperculatus",7
"2022-05_PtCloates_stereo-BRUVS",4,"Lutjanidae","Lutjanus","sebae",1
"2022-05_PtCloates_stereo-BRUVS",4,"Lutjanidae","Pristipomoides","sp1",2
"2022-05_PtCloates_stereo-BRUVS",4,"Nemipteridae","Pentapodus","nagasakiensis",5
"2022-05_PtCloates_stereo-BRUVS",4,"Scombridae","Scomberomorus","spp",1
"2022-05_PtCloates_stereo-BRUVS",4,"Serranidae","Epinephelus","areolatus",1
"2022-05_PtCloates_stereo-BRUVS",40,"Balistidae","Abalistes","filamentosus",1
"2022-05_PtCloates_stereo-BRUVS",40,"Balistidae","Sufflamen","fraenatum",1
"2022-05_PtCloates_stereo-BRUVS",40,"Carangidae","Carangoides","chrysophrys",1
"2022-05_PtCloates_stereo-BRUVS",40,"Carangidae","Carangoides","fulvoguttatus",1
"2022-05_PtCloates_stereo-BRUVS",40,"Carangidae","Carangoides","gymnostethus",14
"2022-05_PtCloates_stereo-BRUVS",40,"Labridae","Suezichthys","cyanolaemus",1
"2022-05_PtCloates_stereo-BRUVS",40,"Lethrinidae","Gymnocranius","sp1",2
"2022-05_PtCloates_stereo-BRUVS",40,"Lethrinidae","Lethrinus","rubrioperculatus",2
"2022-05_PtCloates_stereo-BRUVS",40,"Lutjanidae","Lutjanus","sebae",1
"2022-05_PtCloates_stereo-BRUVS",40,"Lutjanidae","Pristipomoides","sp1",3
"2022-05_PtCloates_stereo-BRUVS",40,"Nemipteridae","Pentapodus","nagasakiensis",3
"2022-05_PtCloates_stereo-BRUVS",40,"Pinguipedidae","Parapercis","nebulosa",4
"2022-05_PtCloates_stereo-BRUVS",40,"Pinguipedidae","Parapercis","spp",2
"2022-05_PtCloates_stereo-BRUVS",40,"Scombridae","Scomberomorus","spp",1
"2022-05_PtCloates_stereo-BRUVS",40,"SUS","SUS","sus",3
"2022-05_PtCloates_stereo-BRUVS",40,"Tetraodontidae","Lagocephalus","sceleratus",1
"2022-05_PtCloates_stereo-BRUVS",40,"Unknown","Unknown","spp",2
"2022-05_PtCloates_stereo-BRUVS",41,"Carangidae","Carangoides","fulvoguttatus",1
"2022-05_PtCloates_stereo-BRUVS",41,"Carangidae","Decapterus","spp",27
"2022-05_PtCloates_stereo-BRUVS",41,"Echeneidae","Echeneis","naucrates",1
"2022-05_PtCloates_stereo-BRUVS",41,"Lethrinidae","Gymnocranius","euanus",2
"2022-05_PtCloates_stereo-BRUVS",41,"Lethrinidae","Gymnocranius","sp1",3
"2022-05_PtCloates_stereo-BRUVS",41,"Lethrinidae","Lethrinus","rubrioperculatus",2
"2022-05_PtCloates_stereo-BRUVS",41,"Lutjanidae","Pristipomoides","sp1",1
"2022-05_PtCloates_stereo-BRUVS",41,"Pinguipedidae","Parapercis","nebulosa",1
"2022-05_PtCloates_stereo-BRUVS",41,"Serranidae","Epinephelus","tukula",1
"2022-05_PtCloates_stereo-BRUVS",41,"Sparidae","Argyrops","spinifer",2
"2022-05_PtCloates_stereo-BRUVS",42,"Balistidae","Abalistes","filamentosus",1
"2022-05_PtCloates_stereo-BRUVS",42,"Carangidae","Carangoides","chrysophrys",1
"2022-05_PtCloates_stereo-BRUVS",42,"Carangidae","Carangoides","gymnostethus",2
"2022-05_PtCloates_stereo-BRUVS",42,"Carangidae","Decapterus","spp",13
"2022-05_PtCloates_stereo-BRUVS",42,"Lethrinidae","Gymnocranius","sp1",3
"2022-05_PtCloates_stereo-BRUVS",42,"Lethrinidae","Lethrinus","rubrioperculatus",1
"2022-05_PtCloates_stereo-BRUVS",42,"Lutjanidae","Pristipomoides","sp1",8
"2022-05_PtCloates_stereo-BRUVS",42,"Sparidae","Argyrops","spinifer",8
"2022-05_PtCloates_stereo-BRUVS",43,"Balistidae","Abalistes","filamentosus",1
"2022-05_PtCloates_stereo-BRUVS",43,"Balistidae","Pseudobalistes","fuscus",1
"2022-05_PtCloates_stereo-BRUVS",43,"Carangidae","Carangoides","chrysophrys",1
"2022-05_PtCloates_stereo-BRUVS",43,"Carangidae","Carangoides","fulvoguttatus",6
"2022-05_PtCloates_stereo-BRUVS",43,"Carcharhinidae","Loxodon","macrorhinus",1
"2022-05_PtCloates_stereo-BRUVS",43,"Carcharhinidae","Loxodon","macrorhinus",1
"2022-05_PtCloates_stereo-BRUVS",43,"Haemulidae","Diagramma","pictum",1
"2022-05_PtCloates_stereo-BRUVS",43,"Labridae","Bodianus","solatus",2
"2022-05_PtCloates_stereo-BRUVS",43,"Lethrinidae","Gymnocranius","sp1",7
"2022-05_PtCloates_stereo-BRUVS",43,"Lethrinidae","Lethrinus","miniatus",1
"2022-05_PtCloates_stereo-BRUVS",43,"Lethrinidae","Lethrinus","rubrioperculatus",7
"2022-05_PtCloates_stereo-BRUVS",43,"Lutjanidae","Pristipomoides","sp1",2
"2022-05_PtCloates_stereo-BRUVS",43,"Mullidae","Unknown","spp",2
"2022-05_PtCloates_stereo-BRUVS",43,"Nemipteridae","Pentapodus","nagasakiensis",15
"2022-05_PtCloates_stereo-BRUVS",43,"Pinguipedidae","Parapercis","nebulosa",2
"2022-05_PtCloates_stereo-BRUVS",43,"Scombridae","Scomberomorus","spp",1
"2022-05_PtCloates_stereo-BRUVS",43,"SUS","SUS","sus",1
"2022-05_PtCloates_stereo-BRUVS",43,"Unknown","Unknown","spp",1
"2022-05_PtCloates_stereo-BRUVS",44,"Balistidae","Abalistes","filamentosus",1
"2022-05_PtCloates_stereo-BRUVS",44,"Balistidae","Sufflamen","fraenatum",1
"2022-05_PtCloates_stereo-BRUVS",44,"Carangidae","Carangoides","fulvoguttatus",4
"2022-05_PtCloates_stereo-BRUVS",44,"Carangidae","Carangoides","gymnostethus",4
"2022-05_PtCloates_stereo-BRUVS",44,"Carangidae","Seriolina","nigrofasciata",1
"2022-05_PtCloates_stereo-BRUVS",44,"Echeneidae","Echeneis","naucrates",1
"2022-05_PtCloates_stereo-BRUVS",44,"Lethrinidae","Gymnocranius","sp1",1
"2022-05_PtCloates_stereo-BRUVS",44,"Lethrinidae","Lethrinus","rubrioperculatus",2
"2022-05_PtCloates_stereo-BRUVS",44,"Lutjanidae","Lutjanus","sebae",1
"2022-05_PtCloates_stereo-BRUVS",44,"Lutjanidae","Pristipomoides","multidens",2
"2022-05_PtCloates_stereo-BRUVS",44,"Lutjanidae","Pristipomoides","sp1",5
"2022-05_PtCloates_stereo-BRUVS",44,"Sparidae","Argyrops","spinifer",1
"2022-05_PtCloates_stereo-BRUVS",44,"SUS","SUS","sus",13
"2022-05_PtCloates_stereo-BRUVS",45,"Acanthuridae","Naso","fageni",11
"2022-05_PtCloates_stereo-BRUVS",45,"Balistidae","Sufflamen","fraenatum",2
"2022-05_PtCloates_stereo-BRUVS",45,"Balistidae","Xanthichthys","lineopunctatus",2
"2022-05_PtCloates_stereo-BRUVS",45,"Carangidae","Carangoides","chrysophrys",1
"2022-05_PtCloates_stereo-BRUVS",45,"Carangidae","Carangoides","fulvoguttatus",17
"2022-05_PtCloates_stereo-BRUVS",45,"Carangidae","Carangoides","gymnostethus",1
"2022-05_PtCloates_stereo-BRUVS",45,"Carcharhinidae","Carcharhinus","albimarginatus",1
"2022-05_PtCloates_stereo-BRUVS",45,"Echeneidae","Echeneis","naucrates",1
"2022-05_PtCloates_stereo-BRUVS",45,"Ephippidae","Platax","batavianus",1
"2022-05_PtCloates_stereo-BRUVS",45,"Labridae","Bodianus","solatus",7
"2022-05_PtCloates_stereo-BRUVS",45,"Lethrinidae","Gymnocranius","euanus",1
"2022-05_PtCloates_stereo-BRUVS",45,"Lethrinidae","Lethrinus","miniatus",4
"2022-05_PtCloates_stereo-BRUVS",45,"Lethrinidae","Lethrinus","nebulosus",1
"2022-05_PtCloates_stereo-BRUVS",45,"Lethrinidae","Lethrinus","rubrioperculatus",7
"2022-05_PtCloates_stereo-BRUVS",45,"Lutjanidae","Pristipomoides","typus",1
"2022-05_PtCloates_stereo-BRUVS",45,"Mullidae","Parupeneus","heptacanthus",3
"2022-05_PtCloates_stereo-BRUVS",45,"Pinguipedidae","Parapercis","nebulosa",3
"2022-05_PtCloates_stereo-BRUVS",45,"Pomacanthidae","Chaetodontoplus","personifer",2
"2022-05_PtCloates_stereo-BRUVS",45,"Scaridae","Scarus","sp3",3
"2022-05_PtCloates_stereo-BRUVS",45,"Serranidae","Epinephelus","multinotatus",1
"2022-05_PtCloates_stereo-BRUVS",45,"Serranidae","Variola","louti",2
"2022-05_PtCloates_stereo-BRUVS",45,"SUS","SUS","sus",3
"2022-05_PtCloates_stereo-BRUVS",46,"Albulidae","Albula","argentea",2
"2022-05_PtCloates_stereo-BRUVS",46,"Carangidae","Carangoides","fulvoguttatus",1
"2022-05_PtCloates_stereo-BRUVS",46,"Carcharhinidae","Carcharhinus","spp",1
"2022-05_PtCloates_stereo-BRUVS",46,"Echeneidae","Echeneis","naucrates",1
"2022-05_PtCloates_stereo-BRUVS",46,"Lethrinidae","Gymnocranius","sp1",2
"2022-05_PtCloates_stereo-BRUVS",46,"Lethrinidae","Lethrinus","miniatus",2
"2022-05_PtCloates_stereo-BRUVS",46,"Lethrinidae","Lethrinus","ravus",2
"2022-05_PtCloates_stereo-BRUVS",46,"Lethrinidae","Lethrinus","rubrioperculatus",3
"2022-05_PtCloates_stereo-BRUVS",46,"Lutjanidae","Lutjanus","sebae",5
"2022-05_PtCloates_stereo-BRUVS",46,"Pomacanthidae","Chaetodontoplus","personifer",1
"2022-05_PtCloates_stereo-BRUVS",46,"Pomacanthidae","Pomacanthus","semicirculatus",1
"2022-05_PtCloates_stereo-BRUVS",46,"Serranidae","Epinephelus","coioides",1
"2022-05_PtCloates_stereo-BRUVS",46,"Serranidae","Plectropomus","spp",2
"2022-05_PtCloates_stereo-BRUVS",46,"Unknown","Unknown","unknown",1
"2022-05_PtCloates_stereo-BRUVS",47,"Acanthuridae","Naso","fageni",53
"2022-05_PtCloates_stereo-BRUVS",47,"Carangidae","Carangoides","chrysophrys",1
"2022-05_PtCloates_stereo-BRUVS",47,"Carangidae","Caranx","ignobilis",1
"2022-05_PtCloates_stereo-BRUVS",47,"Carcharhinidae","Carcharhinus","plumbeus",1
"2022-05_PtCloates_stereo-BRUVS",47,"Chaetodontidae","Heniochus","acuminatus",1
"2022-05_PtCloates_stereo-BRUVS",47,"Labridae","Bodianus","solatus",1
"2022-05_PtCloates_stereo-BRUVS",47,"Labridae","Choerodon","sp1",1
"2022-05_PtCloates_stereo-BRUVS",47,"Lethrinidae","Gymnocranius","euanus",1
"2022-05_PtCloates_stereo-BRUVS",47,"Lethrinidae","Gymnocranius","sp1",1
"2022-05_PtCloates_stereo-BRUVS",47,"Lethrinidae","Lethrinus","miniatus",3
"2022-05_PtCloates_stereo-BRUVS",47,"Lethrinidae","Lethrinus","nebulosus",1
"2022-05_PtCloates_stereo-BRUVS",47,"Lethrinidae","Lethrinus","ravus",3
"2022-05_PtCloates_stereo-BRUVS",47,"Lethrinidae","Lethrinus","rubrioperculatus",2
"2022-05_PtCloates_stereo-BRUVS",47,"Lutjanidae","Aphareus","rutilans",1
"2022-05_PtCloates_stereo-BRUVS",47,"Lutjanidae","Lutjanus","sebae",2
"2022-05_PtCloates_stereo-BRUVS",47,"Malacanthidae","Malacanthus","brevirostris",3
"2022-05_PtCloates_stereo-BRUVS",47,"Malacanthidae","Malacanthus","latovittatus",1
"2022-05_PtCloates_stereo-BRUVS",47,"Scaridae","Scarus","sp3",1
"2022-05_PtCloates_stereo-BRUVS",47,"Scombridae","Scomberomorus","spp",1
"2022-05_PtCloates_stereo-BRUVS",47,"Serranidae","Epinephelus","multinotatus",1
"2022-05_PtCloates_stereo-BRUVS",47,"Serranidae","Epinephelus","spp",1
"2022-05_PtCloates_stereo-BRUVS",47,"SUS","SUS","sus",1
"2022-05_PtCloates_stereo-BRUVS",47,"Tetraodontidae","Arothron","stellatus",1
"2022-05_PtCloates_stereo-BRUVS",48,"Acanthuridae","Naso","fageni",2
"2022-05_PtCloates_stereo-BRUVS",48,"Carangidae","Carangoides","spp",1
"2022-05_PtCloates_stereo-BRUVS",48,"Carcharhinidae","Carcharhinus","albimarginatus",1
"2022-05_PtCloates_stereo-BRUVS",48,"Chaetodontidae","Heniochus","acuminatus",1
"2022-05_PtCloates_stereo-BRUVS",48,"Labridae","Bodianus","solatus",1
"2022-05_PtCloates_stereo-BRUVS",48,"Lethrinidae","Gymnocranius","euanus",1
"2022-05_PtCloates_stereo-BRUVS",48,"Lethrinidae","Gymnocranius","sp1",3
"2022-05_PtCloates_stereo-BRUVS",48,"Lethrinidae","Lethrinus","miniatus",1
"2022-05_PtCloates_stereo-BRUVS",48,"Lethrinidae","Lethrinus","ravus",3
"2022-05_PtCloates_stereo-BRUVS",48,"Lethrinidae","Lethrinus","rubrioperculatus",5
"2022-05_PtCloates_stereo-BRUVS",48,"Lutjanidae","Aphareus","rutilans",1
"2022-05_PtCloates_stereo-BRUVS",48,"SUS","SUS","sus",7
"2022-05_PtCloates_stereo-BRUVS",48,"Tetraodontidae","Arothron","stellatus",1
"2022-05_PtCloates_stereo-BRUVS",5,"Carangidae","Carangoides","chrysophrys",1
"2022-05_PtCloates_stereo-BRUVS",5,"Carangidae","Carangoides","fulvoguttatus",4
"2022-05_PtCloates_stereo-BRUVS",5,"Carcharhinidae","Carcharhinus","albimarginatus",1
"2022-05_PtCloates_stereo-BRUVS",5,"Lethrinidae","Gymnocranius","euanus",1
"2022-05_PtCloates_stereo-BRUVS",5,"Lethrinidae","Gymnocranius","sp1",3
"2022-05_PtCloates_stereo-BRUVS",5,"Lethrinidae","Lethrinus","miniatus",2
"2022-05_PtCloates_stereo-BRUVS",5,"Lethrinidae","Lethrinus","nebulosus",1
"2022-05_PtCloates_stereo-BRUVS",5,"Lethrinidae","Lethrinus","rubrioperculatus",4
"2022-05_PtCloates_stereo-BRUVS",5,"Lutjanidae","Aphareus","rutilans",1
"2022-05_PtCloates_stereo-BRUVS",5,"Lutjanidae","Pristipomoides","sp1",1
"2022-05_PtCloates_stereo-BRUVS",5,"Pinguipedidae","Parapercis","nebulosa",2
"2022-05_PtCloates_stereo-BRUVS",5,"Sphyraenidae","Sphyraena","qenie",4
"2022-05_PtCloates_stereo-BRUVS",5,"SUS","SUS","sus",3
"2022-05_PtCloates_stereo-BRUVS",50,"Carangidae","Carangoides","chrysophrys",1
"2022-05_PtCloates_stereo-BRUVS",50,"Carangidae","Caranx","lugubris",1
"2022-05_PtCloates_stereo-BRUVS",50,"Cirrhitidae","Paracirrhites","forsteri",1
"2022-05_PtCloates_stereo-BRUVS",50,"Echeneidae","Echeneis","naucrates",1
"2022-05_PtCloates_stereo-BRUVS",50,"Labridae","Suezichthys","cyanolaemus",2
"2022-05_PtCloates_stereo-BRUVS",50,"Lethrinidae","Gymnocranius","euanus",1
"2022-05_PtCloates_stereo-BRUVS",50,"Lethrinidae","Gymnocranius","sp1",1
"2022-05_PtCloates_stereo-BRUVS",50,"Lethrinidae","Lethrinus","miniatus",2
"2022-05_PtCloates_stereo-BRUVS",50,"Lethrinidae","Lethrinus","nebulosus",2
"2022-05_PtCloates_stereo-BRUVS",50,"Lethrinidae","Lethrinus","ravus",2
"2022-05_PtCloates_stereo-BRUVS",50,"Lutjanidae","Aphareus","rutilans",1
"2022-05_PtCloates_stereo-BRUVS",50,"Lutjanidae","Lutjanus","sebae",3
"2022-05_PtCloates_stereo-BRUVS",50,"Malacanthidae","Malacanthus","brevirostris",2
"2022-05_PtCloates_stereo-BRUVS",50,"Nemipteridae","Pentapodus","nagasakiensis",4
"2022-05_PtCloates_stereo-BRUVS",50,"Pinguipedidae","Parapercis","nebulosa",5
"2022-05_PtCloates_stereo-BRUVS",50,"Scombridae","Scomberomorus","commerson",1
"2022-05_PtCloates_stereo-BRUVS",50,"Serranidae","Epinephelus","multinotatus",1
"2022-05_PtCloates_stereo-BRUVS",50,"Sphyraenidae","Sphyraena","jello",1
"2022-05_PtCloates_stereo-BRUVS",51,"Acanthuridae","Naso","fageni",14
"2022-05_PtCloates_stereo-BRUVS",51,"Carangidae","Carangoides","spp",1
"2022-05_PtCloates_stereo-BRUVS",51,"Carcharhinidae","Carcharhinus","albimarginatus",1
"2022-05_PtCloates_stereo-BRUVS",51,"Fistulariidae","Fistularia","commersonii",1
"2022-05_PtCloates_stereo-BRUVS",51,"Labridae","Choerodon","sp1",1
"2022-05_PtCloates_stereo-BRUVS",51,"Labridae","Unknown","spp",1
"2022-05_PtCloates_stereo-BRUVS",51,"Lethrinidae","Gymnocranius","euanus",1
"2022-05_PtCloates_stereo-BRUVS",51,"Lethrinidae","Gymnocranius","sp1",1
"2022-05_PtCloates_stereo-BRUVS",51,"Lethrinidae","Lethrinus","miniatus",2
"2022-05_PtCloates_stereo-BRUVS",51,"Lethrinidae","Lethrinus","rubrioperculatus",4
"2022-05_PtCloates_stereo-BRUVS",51,"Lutjanidae","Aphareus","rutilans",1
"2022-05_PtCloates_stereo-BRUVS",51,"Lutjanidae","Lutjanus","sebae",1
"2022-05_PtCloates_stereo-BRUVS",51,"Lutjanidae","Pristipomoides","sp1",1
"2022-05_PtCloates_stereo-BRUVS",51,"Mullidae","Parupeneus","cyclostomus",2
"2022-05_PtCloates_stereo-BRUVS",51,"Mullidae","Parupeneus","heptacanthus",8
"2022-05_PtCloates_stereo-BRUVS",51,"Nemipteridae","Pentapodus","nagasakiensis",2
"2022-05_PtCloates_stereo-BRUVS",51,"Pinguipedidae","Parapercis","nebulosa",1
"2022-05_PtCloates_stereo-BRUVS",51,"Scaridae","Scarus","sp3",1
"2022-05_PtCloates_stereo-BRUVS",51,"Serranidae","Epinephelus","spp",1
"2022-05_PtCloates_stereo-BRUVS",51,"Unknown","Unknown","spp",1
"2022-05_PtCloates_stereo-BRUVS",52,"Carangidae","Carangoides","chrysophrys",2
"2022-05_PtCloates_stereo-BRUVS",52,"Carangidae","Carangoides","fulvoguttatus",1
"2022-05_PtCloates_stereo-BRUVS",52,"Labridae","Bodianus","solatus",3
"2022-05_PtCloates_stereo-BRUVS",52,"Lethrinidae","Gymnocranius","sp1",1
"2022-05_PtCloates_stereo-BRUVS",52,"Lethrinidae","Lethrinus","miniatus",3
"2022-05_PtCloates_stereo-BRUVS",52,"Lethrinidae","Lethrinus","ravus",1
"2022-05_PtCloates_stereo-BRUVS",52,"Lethrinidae","Lethrinus","rubrioperculatus",2
"2022-05_PtCloates_stereo-BRUVS",52,"Lethrinidae","Lethrinus","spp",1
"2022-05_PtCloates_stereo-BRUVS",52,"Lutjanidae","Lutjanus","sebae",1
"2022-05_PtCloates_stereo-BRUVS",52,"Lutjanidae","Pristipomoides","sp1",1
"2022-05_PtCloates_stereo-BRUVS",52,"Mullidae","Parupeneus","heptacanthus",1
"2022-05_PtCloates_stereo-BRUVS",52,"Mullidae","Parupeneus","spilurus",1
"2022-05_PtCloates_stereo-BRUVS",52,"Nemipteridae","Pentapodus","nagasakiensis",2
"2022-05_PtCloates_stereo-BRUVS",52,"Pinguipedidae","Parapercis","nebulosa",4
"2022-05_PtCloates_stereo-BRUVS",52,"Scaridae","Scarus","sp3",1
"2022-05_PtCloates_stereo-BRUVS",53,"Carangidae","Carangoides","chrysophrys",13
"2022-05_PtCloates_stereo-BRUVS",53,"Carangidae","Carangoides","spp",1
"2022-05_PtCloates_stereo-BRUVS",53,"Carangidae","Decapterus","spp",3
"2022-05_PtCloates_stereo-BRUVS",53,"Carcharhinidae","Carcharhinus","albimarginatus",1
"2022-05_PtCloates_stereo-BRUVS",53,"Chaetodontidae","Heniochus","acuminatus",1
"2022-05_PtCloates_stereo-BRUVS",53,"Cirrhitidae","Cirrhitichthys","aprinus",1
"2022-05_PtCloates_stereo-BRUVS",53,"Labridae","Bodianus","solatus",1
"2022-05_PtCloates_stereo-BRUVS",53,"Labridae","Oxycheilinus","orientalis",2
"2022-05_PtCloates_stereo-BRUVS",53,"Lethrinidae","Lethrinus","miniatus",1
"2022-05_PtCloates_stereo-BRUVS",53,"Lethrinidae","Lethrinus","ravus",6
"2022-05_PtCloates_stereo-BRUVS",53,"Nemipteridae","Pentapodus","nagasakiensis",1
"2022-05_PtCloates_stereo-BRUVS",53,"Nemipteridae","Pentapodus","vitta",2
"2022-05_PtCloates_stereo-BRUVS",53,"Pinguipedidae","Parapercis","nebulosa",1
"2022-05_PtCloates_stereo-BRUVS",54,"Carangidae","Carangoides","fulvoguttatus",2
"2022-05_PtCloates_stereo-BRUVS",54,"Carcharhinidae","Carcharhinus","albimarginatus",1
"2022-05_PtCloates_stereo-BRUVS",54,"Lethrinidae","Gymnocranius","euanus",1
"2022-05_PtCloates_stereo-BRUVS",54,"Lethrinidae","Gymnocranius","sp1",1
"2022-05_PtCloates_stereo-BRUVS",54,"Lethrinidae","Lethrinus","miniatus",2
"2022-05_PtCloates_stereo-BRUVS",54,"Lethrinidae","Lethrinus","nebulosus",1
"2022-05_PtCloates_stereo-BRUVS",54,"Lutjanidae","Lutjanus","sebae",1
"2022-05_PtCloates_stereo-BRUVS",54,"Lutjanidae","Pristipomoides","sp1",1
"2022-05_PtCloates_stereo-BRUVS",54,"Nemipteridae","Pentapodus","nagasakiensis",2
"2022-05_PtCloates_stereo-BRUVS",54,"Pinguipedidae","Parapercis","nebulosa",2
"2022-05_PtCloates_stereo-BRUVS",54,"Scombridae","Scomberomorus","spp",1
"2022-05_PtCloates_stereo-BRUVS",55,"Carangidae","Carangoides","chrysophrys",2
"2022-05_PtCloates_stereo-BRUVS",55,"Carangidae","Seriola","rivoliana",2
"2022-05_PtCloates_stereo-BRUVS",55,"Echeneidae","Echeneis","naucrates",1
"2022-05_PtCloates_stereo-BRUVS",55,"Labridae","Choerodon","sp1",1
"2022-05_PtCloates_stereo-BRUVS",55,"Lethrinidae","Gymnocranius","sp1",5
"2022-05_PtCloates_stereo-BRUVS",55,"Lethrinidae","Lethrinus","miniatus",5
"2022-05_PtCloates_stereo-BRUVS",55,"Lethrinidae","Lethrinus","nebulosus",1
"2022-05_PtCloates_stereo-BRUVS",55,"Lethrinidae","Lethrinus","rubrioperculatus",3
"2022-05_PtCloates_stereo-BRUVS",55,"Lutjanidae","Lutjanus","sebae",1
"2022-05_PtCloates_stereo-BRUVS",55,"Lutjanidae","Pristipomoides","sp1",10
"2022-05_PtCloates_stereo-BRUVS",55,"Pomacanthidae","Pomacanthus","semicirculatus",1
"2022-05_PtCloates_stereo-BRUVS",55,"Sparidae","Argyrops","spinifer",1
"2022-05_PtCloates_stereo-BRUVS",56,"Carangidae","Carangoides","chrysophrys",4
"2022-05_PtCloates_stereo-BRUVS",56,"Carangidae","Decapterus","muroadsi",18
"2022-05_PtCloates_stereo-BRUVS",56,"Carangidae","Seriola","rivoliana",1
"2022-05_PtCloates_stereo-BRUVS",56,"Echeneidae","Echeneis","naucrates",1
"2022-05_PtCloates_stereo-BRUVS",56,"Lethrinidae","Gymnocranius","euanus",1
"2022-05_PtCloates_stereo-BRUVS",56,"Lethrinidae","Gymnocranius","sp1",2
"2022-05_PtCloates_stereo-BRUVS",56,"Lethrinidae","Lethrinus","miniatus",3
"2022-05_PtCloates_stereo-BRUVS",56,"Lethrinidae","Lethrinus","nebulosus",1
"2022-05_PtCloates_stereo-BRUVS",56,"Lethrinidae","Lethrinus","rubrioperculatus",2
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Lutjanus","sebae",15
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Pristipomoides","sp1",17
"2022-05_PtCloates_stereo-BRUVS",56,"Pinguipedidae","Parapercis","nebulosa",1
"2022-05_PtCloates_stereo-BRUVS",57,"Carangidae","Carangoides","chrysophrys",1
"2022-05_PtCloates_stereo-BRUVS",57,"Carangidae","Decapterus","spp",1
"2022-05_PtCloates_stereo-BRUVS",57,"Lethrinidae","Gymnocranius","sp1",4
"2022-05_PtCloates_stereo-BRUVS",57,"Lethrinidae","Lethrinus","miniatus",5
"2022-05_PtCloates_stereo-BRUVS",57,"Lethrinidae","Lethrinus","ravus",2
"2022-05_PtCloates_stereo-BRUVS",57,"Lutjanidae","Lutjanus","sebae",1
"2022-05_PtCloates_stereo-BRUVS",57,"Unknown","Unknown","unknown",1
"2022-05_PtCloates_stereo-BRUVS",58,"Balistidae","Abalistes","filamentosus",2
"2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Carangoides","chrysophrys",1
"2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",35
"2022-05_PtCloates_stereo-BRUVS",58,"Carcharhinidae","Carcharhinus","albimarginatus",1
"2022-05_PtCloates_stereo-BRUVS",58,"Chaetodontidae","Chaetodon","assarius",1
"2022-05_PtCloates_stereo-BRUVS",58,"Labridae","Bodianus","solatus",1
"2022-05_PtCloates_stereo-BRUVS",58,"Lethrinidae","Gymnocranius","sp1",8
"2022-05_PtCloates_stereo-BRUVS",58,"Lethrinidae","Lethrinus","nebulosus",1
"2022-05_PtCloates_stereo-BRUVS",58,"Lethrinidae","Lethrinus","rubrioperculatus",3
"2022-05_PtCloates_stereo-BRUVS",58,"Lutjanidae","Pristipomoides","sp1",9
"2022-05_PtCloates_stereo-BRUVS",58,"Mullidae","Parupeneus","heptacanthus",6
"2022-05_PtCloates_stereo-BRUVS",58,"Pomacanthidae","Pomacanthus","semicirculatus",1
"2022-05_PtCloates_stereo-BRUVS",58,"Serranidae","Epinephelus","areolatus",2
"2022-05_PtCloates_stereo-BRUVS",58,"Sparidae","Argyrops","spinifer",2
"2022-05_PtCloates_stereo-BRUVS",59,"Balistidae","Abalistes","filamentosus",1
"2022-05_PtCloates_stereo-BRUVS",59,"Balistidae","Sufflamen","fraenatum",1
"2022-05_PtCloates_stereo-BRUVS",59,"Carangidae","Carangoides","chrysophrys",2
"2022-05_PtCloates_stereo-BRUVS",59,"Carangidae","Carangoides","fulvoguttatus",4
"2022-05_PtCloates_stereo-BRUVS",59,"Carangidae","Unknown","spp",8
"2022-05_PtCloates_stereo-BRUVS",59,"Carcharhinidae","Carcharhinus","albimarginatus",1
"2022-05_PtCloates_stereo-BRUVS",59,"Labridae","Coris","caudimacula",1
"2022-05_PtCloates_stereo-BRUVS",59,"Lethrinidae","Gymnocranius","sp1",2
"2022-05_PtCloates_stereo-BRUVS",59,"Lethrinidae","Lethrinus","miniatus",1
"2022-05_PtCloates_stereo-BRUVS",59,"Lethrinidae","Lethrinus","olivaceus",1
"2022-05_PtCloates_stereo-BRUVS",59,"Lethrinidae","Lethrinus","rubrioperculatus",3
"2022-05_PtCloates_stereo-BRUVS",59,"Lethrinidae","Lethrinus","spp",1
"2022-05_PtCloates_stereo-BRUVS",59,"Lutjanidae","Aphareus","rutilans",1
"2022-05_PtCloates_stereo-BRUVS",59,"Lutjanidae","Lutjanus","sebae",1
"2022-05_PtCloates_stereo-BRUVS",59,"Lutjanidae","Pristipomoides","sp1",4
"2022-05_PtCloates_stereo-BRUVS",59,"Mullidae","Unknown","spp",15
"2022-05_PtCloates_stereo-BRUVS",59,"Nemipteridae","Pentapodus","nagasakiensis",1
