"","sample","scientific","campaignid","latitude","longitude","method","unique_id","number","response","broad.ascidians","broad.bryozoa","rock","broad.crinoids","broad.hydroids","broad.invertebrate.complex","macroalgae","broad.octocoral.black","reef","seagrasses","broad.sponges","broad.stony.corals","broad.total.points.annotated","broad.true.anemones","sand","fov.facing.up","fov.limited","fov.open","mean.relief","sd.relief","planned.or.exploratory","date","time","location","site","depth","successful.count","successful.length","commonwealth.zone","state.zone","status","z","slope","aspect","tpi","tri","roughness","detrended","lineartrend","inverts"
"362","207","Labridae Ophthalmolepis lineolatus","2020-10_south-west_BOSS",-34.0612,114.7864,"BOSS","2020-10_south-west_BOSS_207",0,"Labridae Ophthalmolepis lineolatus_BOSS",0,0,0.116883116883117,0,0,0,0.116883116883117,0,0.25974025974026,0,2,0,77,0,0.74025974025974,0,0,80,1.61904761904762,0.682230011080158,NA,"20201108","10:08:10","South-west","BOSS166",-60.2,"Yes",NA,"National Park Zone",NA,"No-take",58.381462097168,0.240620289230838,233.280739655886,-0.251862049102783,0.889939785003662,3.01221466064453,-13.58642578125,-44.795036315918,0.025974025974026
"363","207","Labridae Pseudolabrus biserialis","2020-10_south-west_BOSS",-34.0612,114.7864,"BOSS","2020-10_south-west_BOSS_207",1,"Labridae Pseudolabrus biserialis_BOSS",0,0,0.116883116883117,0,0,0,0.116883116883117,0,0.25974025974026,0,2,0,77,0,0.74025974025974,0,0,80,1.61904761904762,0.682230011080158,NA,"20201108","10:08:10","South-west","BOSS166",-60.2,"Yes",NA,"National Park Zone",NA,"No-take",58.381462097168,0.240620289230838,233.280739655886,-0.251862049102783,0.889939785003662,3.01221466064453,-13.58642578125,-44.795036315918,0.025974025974026
"364","207","Scorpididae Neatypus obliquus","2020-10_south-west_BOSS",-34.0612,114.7864,"BOSS","2020-10_south-west_BOSS_207",1,"Scorpididae Neatypus obliquus_BOSS",0,0,0.116883116883117,0,0,0,0.116883116883117,0,0.25974025974026,0,2,0,77,0,0.74025974025974,0,0,80,1.61904761904762,0.682230011080158,NA,"20201108","10:08:10","South-west","BOSS166",-60.2,"Yes",NA,"National Park Zone",NA,"No-take",58.381462097168,0.240620289230838,233.280739655886,-0.251862049102783,0.889939785003662,3.01221466064453,-13.58642578125,-44.795036315918,0.025974025974026
"365","21","Labridae Coris auricularis","2020-06_south-west_stereo-BRUVs",-34.128151,114.817448,"BRUV","2020-06_south-west_stereo-BRUVs_21",17,"Labridae Coris auricularis_BRUV",0,0,0.483870967741935,0,0,0,0.387096774193548,0,0.935483870967742,0,2,0,31,0,0.0645161290322581,0,3,32,2.28,0.458257569495584,"MBH","20200603","08:24","South-west","c8",-52.4,"Yes","Yes","National Park Zone",NA,"No-take",50.5421485900879,0.216040683028433,273.65910521731,-0.00197935104370117,0.676782131195068,1.90582656860352,1.76516962051392,-52.3073196411133,0.0645161290322581
"366","21","Labridae Coris auricularis","2021-03_West-Coast_BOSS",-34.1285,114.797,"BOSS","2021-03_West-Coast_BOSS_21",2,"Labridae Coris auricularis_BOSS",0,0,0.356164383561644,0,0,0,0.0821917808219178,0,0.917808219178082,0,35,0,73,0,0.0821917808219178,0,NA,100,2.59090909090909,0.495433694306862,NA,"20210311","10:31:29","South-west","BOSS141",-62.5,"Yes","No","National Park Zone",NA,"No-take",60.8683013916016,0.0727743728016244,75.8029173899611,-0.144546508789062,0.311393737792969,1.59097290039062,12.2101173400879,-73.0784225463867,0.479452054794521
"367","21","Labridae Ophthalmolepis lineolatus","2020-06_south-west_stereo-BRUVs",-34.128151,114.817448,"BRUV","2020-06_south-west_stereo-BRUVs_21",0,"Labridae Ophthalmolepis lineolatus_BRUV",0,0,0.483870967741935,0,0,0,0.387096774193548,0,0.935483870967742,0,2,0,31,0,0.0645161290322581,0,3,32,2.28,0.458257569495584,"MBH","20200603","08:24","South-west","c8",-52.4,"Yes","Yes","National Park Zone",NA,"No-take",50.5421485900879,0.216040683028433,273.65910521731,-0.00197935104370117,0.676782131195068,1.90582656860352,1.76516962051392,-52.3073196411133,0.0645161290322581
"368","21","Labridae Ophthalmolepis lineolatus","2021-03_West-Coast_BOSS",-34.1285,114.797,"BOSS","2021-03_West-Coast_BOSS_21",0,"Labridae Ophthalmolepis lineolatus_BOSS",0,0,0.356164383561644,0,0,0,0.0821917808219178,0,0.917808219178082,0,35,0,73,0,0.0821917808219178,0,NA,100,2.59090909090909,0.495433694306862,NA,"20210311","10:31:29","South-west","BOSS141",-62.5,"Yes","No","National Park Zone",NA,"No-take",60.8683013916016,0.0727743728016244,75.8029173899611,-0.144546508789062,0.311393737792969,1.59097290039062,12.2101173400879,-73.0784225463867,0.479452054794521
"369","21","Labridae Pseudolabrus biserialis","2020-06_south-west_stereo-BRUVs",-34.128151,114.817448,"BRUV","2020-06_south-west_stereo-BRUVs_21",2,"Labridae Pseudolabrus biserialis_BRUV",0,0,0.483870967741935,0,0,0,0.387096774193548,0,0.935483870967742,0,2,0,31,0,0.0645161290322581,0,3,32,2.28,0.458257569495584,"MBH","20200603","08:24","South-west","c8",-52.4,"Yes","Yes","National Park Zone",NA,"No-take",50.5421485900879,0.216040683028433,273.65910521731,-0.00197935104370117,0.676782131195068,1.90582656860352,1.76516962051392,-52.3073196411133,0.0645161290322581
"370","21","Labridae Pseudolabrus biserialis","2021-03_West-Coast_BOSS",-34.1285,114.797,"BOSS","2021-03_West-Coast_BOSS_21",5,"Labridae Pseudolabrus biserialis_BOSS",0,0,0.356164383561644,0,0,0,0.0821917808219178,0,0.917808219178082,0,35,0,73,0,0.0821917808219178,0,NA,100,2.59090909090909,0.495433694306862,NA,"20210311","10:31:29","South-west","BOSS141",-62.5,"Yes","No","National Park Zone",NA,"No-take",60.8683013916016,0.0727743728016244,75.8029173899611,-0.144546508789062,0.311393737792969,1.59097290039062,12.2101173400879,-73.0784225463867,0.479452054794521
"371","21","Scorpididae Neatypus obliquus","2020-06_south-west_stereo-BRUVs",-34.128151,114.817448,"BRUV","2020-06_south-west_stereo-BRUVs_21",29,"Scorpididae Neatypus obliquus_BRUV",0,0,0.483870967741935,0,0,0,0.387096774193548,0,0.935483870967742,0,2,0,31,0,0.0645161290322581,0,3,32,2.28,0.458257569495584,"MBH","20200603","08:24","South-west","c8",-52.4,"Yes","Yes","National Park Zone",NA,"No-take",50.5421485900879,0.216040683028433,273.65910521731,-0.00197935104370117,0.676782131195068,1.90582656860352,1.76516962051392,-52.3073196411133,0.0645161290322581
"372","21","Scorpididae Neatypus obliquus","2021-03_West-Coast_BOSS",-34.1285,114.797,"BOSS","2021-03_West-Coast_BOSS_21",23,"Scorpididae Neatypus obliquus_BOSS",0,0,0.356164383561644,0,0,0,0.0821917808219178,0,0.917808219178082,0,35,0,73,0,0.0821917808219178,0,NA,100,2.59090909090909,0.495433694306862,NA,"20210311","10:31:29","South-west","BOSS141",-62.5,"Yes","No","National Park Zone",NA,"No-take",60.8683013916016,0.0727743728016244,75.8029173899611,-0.144546508789062,0.311393737792969,1.59097290039062,12.2101173400879,-73.0784225463867,0.479452054794521
"373","215","Labridae Coris auricularis","2020-10_south-west_BOSS",-34.0687,114.9264,"BOSS","2020-10_south-west_BOSS_215",0,"Labridae Coris auricularis_BOSS",0,0,0,0,0,0,0,0,0,0,0,0,79,0,1,0,0,80,0.87037037037037,0.339049520304525,NA,"20201031","07:28:33","South-west","BOSS60",-46.9,"Yes",NA,"National Park Zone",NA,"No-take",43.3655319213867,0.357350088159793,275.980545981418,-0.421774864196777,1.20911884307861,3.68088531494141,-6.72655248641968,-36.6389808654785,0
"374","215","Labridae Ophthalmolepis lineolatus","2020-10_south-west_BOSS",-34.0687,114.9264,"BOSS","2020-10_south-west_BOSS_215",0,"Labridae Ophthalmolepis lineolatus_BOSS",0,0,0,0,0,0,0,0,0,0,0,0,79,0,1,0,0,80,0.87037037037037,0.339049520304525,NA,"20201031","07:28:33","South-west","BOSS60",-46.9,"Yes",NA,"National Park Zone",NA,"No-take",43.3655319213867,0.357350088159793,275.980545981418,-0.421774864196777,1.20911884307861,3.68088531494141,-6.72655248641968,-36.6389808654785,0
"375","215","Labridae Pseudolabrus biserialis","2020-10_south-west_BOSS",-34.0687,114.9264,"BOSS","2020-10_south-west_BOSS_215",0,"Labridae Pseudolabrus biserialis_BOSS",0,0,0,0,0,0,0,0,0,0,0,0,79,0,1,0,0,80,0.87037037037037,0.339049520304525,NA,"20201031","07:28:33","South-west","BOSS60",-46.9,"Yes",NA,"National Park Zone",NA,"No-take",43.3655319213867,0.357350088159793,275.980545981418,-0.421774864196777,1.20911884307861,3.68088531494141,-6.72655248641968,-36.6389808654785,0
"376","215","Scorpididae Neatypus obliquus","2020-10_south-west_BOSS",-34.0687,114.9264,"BOSS","2020-10_south-west_BOSS_215",0,"Scorpididae Neatypus obliquus_BOSS",0,0,0,0,0,0,0,0,0,0,0,0,79,0,1,0,0,80,0.87037037037037,0.339049520304525,NA,"20201031","07:28:33","South-west","BOSS60",-46.9,"Yes",NA,"National Park Zone",NA,"No-take",43.3655319213867,0.357350088159793,275.980545981418,-0.421774864196777,1.20911884307861,3.68088531494141,-6.72655248641968,-36.6389808654785,0
"377","216","Labridae Coris auricularis","2020-10_south-west_BOSS",-34.0612,114.9164,"BOSS","2020-10_south-west_BOSS_216",0,"Labridae Coris auricularis_BOSS",0,0,0.2125,0,0,0,0.2,0,0.575,0,13,0,80,0,0.425,0,0,80,1.93333333333333,0.685606663601763,NA,"20201031","07:01:16","South-west","BOSS57",-47.5,"Yes",NA,"National Park Zone",NA,"No-take",47.6454620361328,0.0726217861264751,356.650851244814,-0.206278800964355,0.366011619567871,1.16949844360352,-12.4117565155029,-35.2337036132812,0.1625
"378","216","Labridae Ophthalmolepis lineolatus","2020-10_south-west_BOSS",-34.0612,114.9164,"BOSS","2020-10_south-west_BOSS_216",3,"Labridae Ophthalmolepis lineolatus_BOSS",0,0,0.2125,0,0,0,0.2,0,0.575,0,13,0,80,0,0.425,0,0,80,1.93333333333333,0.685606663601763,NA,"20201031","07:01:16","South-west","BOSS57",-47.5,"Yes",NA,"National Park Zone",NA,"No-take",47.6454620361328,0.0726217861264751,356.650851244814,-0.206278800964355,0.366011619567871,1.16949844360352,-12.4117565155029,-35.2337036132812,0.1625
"379","216","Labridae Pseudolabrus biserialis","2020-10_south-west_BOSS",-34.0612,114.9164,"BOSS","2020-10_south-west_BOSS_216",0,"Labridae Pseudolabrus biserialis_BOSS",0,0,0.2125,0,0,0,0.2,0,0.575,0,13,0,80,0,0.425,0,0,80,1.93333333333333,0.685606663601763,NA,"20201031","07:01:16","South-west","BOSS57",-47.5,"Yes",NA,"National Park Zone",NA,"No-take",47.6454620361328,0.0726217861264751,356.650851244814,-0.206278800964355,0.366011619567871,1.16949844360352,-12.4117565155029,-35.2337036132812,0.1625
"380","216","Scorpididae Neatypus obliquus","2020-10_south-west_BOSS",-34.0612,114.9164,"BOSS","2020-10_south-west_BOSS_216",0,"Scorpididae Neatypus obliquus_BOSS",0,0,0.2125,0,0,0,0.2,0,0.575,0,13,0,80,0,0.425,0,0,80,1.93333333333333,0.685606663601763,NA,"20201031","07:01:16","South-west","BOSS57",-47.5,"Yes",NA,"National Park Zone",NA,"No-take",47.6454620361328,0.0726217861264751,356.650851244814,-0.206278800964355,0.366011619567871,1.16949844360352,-12.4117565155029,-35.2337036132812,0.1625
"381","217","Labridae Coris auricularis","2020-10_south-west_BOSS",-34.0662,114.9189,"BOSS","2020-10_south-west_BOSS_217",7,"Labridae Coris auricularis_BOSS",0,0,0.075,0,0,0,0.1625,0,0.2375,0,0,0,80,0,0.7625,0,0,80,1,0,NA,"20201031","07:19:39","South-west","BOSS59",-46.3,"Yes",NA,"National Park Zone",NA,"No-take",46.415397644043,0.156970478630153,301.652294399377,-0.0434937477111816,0.518194675445557,1.70773315429688,-12.0298633575439,-34.3855323791504,0
"382","217","Labridae Ophthalmolepis lineolatus","2020-10_south-west_BOSS",-34.0662,114.9189,"BOSS","2020-10_south-west_BOSS_217",0,"Labridae Ophthalmolepis lineolatus_BOSS",0,0,0.075,0,0,0,0.1625,0,0.2375,0,0,0,80,0,0.7625,0,0,80,1,0,NA,"20201031","07:19:39","South-west","BOSS59",-46.3,"Yes",NA,"National Park Zone",NA,"No-take",46.415397644043,0.156970478630153,301.652294399377,-0.0434937477111816,0.518194675445557,1.70773315429688,-12.0298633575439,-34.3855323791504,0
"383","217","Labridae Pseudolabrus biserialis","2020-10_south-west_BOSS",-34.0662,114.9189,"BOSS","2020-10_south-west_BOSS_217",0,"Labridae Pseudolabrus biserialis_BOSS",0,0,0.075,0,0,0,0.1625,0,0.2375,0,0,0,80,0,0.7625,0,0,80,1,0,NA,"20201031","07:19:39","South-west","BOSS59",-46.3,"Yes",NA,"National Park Zone",NA,"No-take",46.415397644043,0.156970478630153,301.652294399377,-0.0434937477111816,0.518194675445557,1.70773315429688,-12.0298633575439,-34.3855323791504,0
"384","217","Scorpididae Neatypus obliquus","2020-10_south-west_BOSS",-34.0662,114.9189,"BOSS","2020-10_south-west_BOSS_217",0,"Scorpididae Neatypus obliquus_BOSS",0,0,0.075,0,0,0,0.1625,0,0.2375,0,0,0,80,0,0.7625,0,0,80,1,0,NA,"20201031","07:19:39","South-west","BOSS59",-46.3,"Yes",NA,"National Park Zone",NA,"No-take",46.415397644043,0.156970478630153,301.652294399377,-0.0434937477111816,0.518194675445557,1.70773315429688,-12.0298633575439,-34.3855323791504,0
"385","22","Labridae Coris auricularis","2020-06_south-west_stereo-BRUVs",-34.126271,114.819552,"BRUV","2020-06_south-west_stereo-BRUVs_22",15,"Labridae Coris auricularis_BRUV",0,0,0.147058823529412,0,0,0,0.558823529411765,0,0.764705882352941,0,2,0,34,0,0.235294117647059,0,1,39,2.04545454545455,0.843872746402686,"MBH","20200603","08:32","South-west","c8",-51.9,"Yes","Yes","National Park Zone",NA,"No-take",49.659252166748,0.198593490040081,273.663148634605,0.110208988189697,0.613288402557373,1.68746566772461,-1.31345641613007,-48.3457946777344,0.0588235294117647
"386","22","Labridae Coris auricularis","2021-03_West-Coast_BOSS",-34.1033,114.745,"BOSS","2021-03_West-Coast_BOSS_22",0,"Labridae Coris auricularis_BOSS",0,0,0,0,1,0,0,0,0.0142857142857143,0,0,0,70,0,0.985714285714286,0,NA,100,0.114754098360656,0.321370018085991,NA,"20210310","10:53:32","South-west","BOSS98",-116,"Yes","No","National Park Zone",NA,"No-take",116.903526306152,0.406450933091687,264.869856485545,-0.020665168762207,1.31910800933838,3.79039764404297,1.16750943660736,-118.07103729248,0.0142857142857143
"387","22","Labridae Ophthalmolepis lineolatus","2020-06_south-west_stereo-BRUVs",-34.126271,114.819552,"BRUV","2020-06_south-west_stereo-BRUVs_22",4,"Labridae Ophthalmolepis lineolatus_BRUV",0,0,0.147058823529412,0,0,0,0.558823529411765,0,0.764705882352941,0,2,0,34,0,0.235294117647059,0,1,39,2.04545454545455,0.843872746402686,"MBH","20200603","08:32","South-west","c8",-51.9,"Yes","Yes","National Park Zone",NA,"No-take",49.659252166748,0.198593490040081,273.663148634605,0.110208988189697,0.613288402557373,1.68746566772461,-1.31345641613007,-48.3457946777344,0.0588235294117647
"388","22","Labridae Ophthalmolepis lineolatus","2021-03_West-Coast_BOSS",-34.1033,114.745,"BOSS","2021-03_West-Coast_BOSS_22",0,"Labridae Ophthalmolepis lineolatus_BOSS",0,0,0,0,1,0,0,0,0.0142857142857143,0,0,0,70,0,0.985714285714286,0,NA,100,0.114754098360656,0.321370018085991,NA,"20210310","10:53:32","South-west","BOSS98",-116,"Yes","No","National Park Zone",NA,"No-take",116.903526306152,0.406450933091687,264.869856485545,-0.020665168762207,1.31910800933838,3.79039764404297,1.16750943660736,-118.07103729248,0.0142857142857143
"389","22","Labridae Pseudolabrus biserialis","2020-06_south-west_stereo-BRUVs",-34.126271,114.819552,"BRUV","2020-06_south-west_stereo-BRUVs_22",0,"Labridae Pseudolabrus biserialis_BRUV",0,0,0.147058823529412,0,0,0,0.558823529411765,0,0.764705882352941,0,2,0,34,0,0.235294117647059,0,1,39,2.04545454545455,0.843872746402686,"MBH","20200603","08:32","South-west","c8",-51.9,"Yes","Yes","National Park Zone",NA,"No-take",49.659252166748,0.198593490040081,273.663148634605,0.110208988189697,0.613288402557373,1.68746566772461,-1.31345641613007,-48.3457946777344,0.0588235294117647
"390","22","Labridae Pseudolabrus biserialis","2021-03_West-Coast_BOSS",-34.1033,114.745,"BOSS","2021-03_West-Coast_BOSS_22",0,"Labridae Pseudolabrus biserialis_BOSS",0,0,0,0,1,0,0,0,0.0142857142857143,0,0,0,70,0,0.985714285714286,0,NA,100,0.114754098360656,0.321370018085991,NA,"20210310","10:53:32","South-west","BOSS98",-116,"Yes","No","National Park Zone",NA,"No-take",116.903526306152,0.406450933091687,264.869856485545,-0.020665168762207,1.31910800933838,3.79039764404297,1.16750943660736,-118.07103729248,0.0142857142857143
"391","22","Scorpididae Neatypus obliquus","2020-06_south-west_stereo-BRUVs",-34.126271,114.819552,"BRUV","2020-06_south-west_stereo-BRUVs_22",10,"Scorpididae Neatypus obliquus_BRUV",0,0,0.147058823529412,0,0,0,0.558823529411765,0,0.764705882352941,0,2,0,34,0,0.235294117647059,0,1,39,2.04545454545455,0.843872746402686,"MBH","20200603","08:32","South-west","c8",-51.9,"Yes","Yes","National Park Zone",NA,"No-take",49.659252166748,0.198593490040081,273.663148634605,0.110208988189697,0.613288402557373,1.68746566772461,-1.31345641613007,-48.3457946777344,0.0588235294117647
"392","22","Scorpididae Neatypus obliquus","2021-03_West-Coast_BOSS",-34.1033,114.745,"BOSS","2021-03_West-Coast_BOSS_22",0,"Scorpididae Neatypus obliquus_BOSS",0,0,0,0,1,0,0,0,0.0142857142857143,0,0,0,70,0,0.985714285714286,0,NA,100,0.114754098360656,0.321370018085991,NA,"20210310","10:53:32","South-west","BOSS98",-116,"Yes","No","National Park Zone",NA,"No-take",116.903526306152,0.406450933091687,264.869856485545,-0.020665168762207,1.31910800933838,3.79039764404297,1.16750943660736,-118.07103729248,0.0142857142857143
"393","23","Labridae Coris auricularis","2020-06_south-west_stereo-BRUVs",-34.124217,114.817017,"BRUV","2020-06_south-west_stereo-BRUVs_23",6,"Labridae Coris auricularis_BRUV",0,0,0.21875,0,0,1,0.34375,0,0.9375,0.03125,10,0,32,0,0.0625,0,3,35,2.56521739130435,0.506869801869702,"MBH","20200603","08:38","South-west","c8",-51.3,"Yes","Yes","National Park Zone",NA,"No-take",50.6036567687988,0.210557251886128,269.977651410447,0.00573539733886719,0.637462615966797,1.8951530456543,-1.5915766954422,-49.0120811462402,0.34375
"394","23","Labridae Coris auricularis","2021-03_West-Coast_BOSS",-34.0829,114.899,"BOSS","2021-03_West-Coast_BOSS_23",6,"Labridae Coris auricularis_BOSS",0,0,0.0958904109589041,0,0,0,0.794520547945205,0,0.904109589041096,0,1,0,73,0,0.0958904109589041,0,NA,100,2.52238805970149,0.53252426193765,NA,"20210308","15:29:52","South-west","BOSS45",-43.2,"Yes","No","National Park Zone",NA,"No-take",42.7708206176758,0.00784239513704769,213.896060597544,0.00996828079223633,0.0596327781677246,0.192272186279297,-22.5979423522949,-20.1728782653809,0.0136986301369863
"395","23","Labridae Ophthalmolepis lineolatus","2020-06_south-west_stereo-BRUVs",-34.124217,114.817017,"BRUV","2020-06_south-west_stereo-BRUVs_23",0,"Labridae Ophthalmolepis lineolatus_BRUV",0,0,0.21875,0,0,1,0.34375,0,0.9375,0.03125,10,0,32,0,0.0625,0,3,35,2.56521739130435,0.506869801869702,"MBH","20200603","08:38","South-west","c8",-51.3,"Yes","Yes","National Park Zone",NA,"No-take",50.6036567687988,0.210557251886128,269.977651410447,0.00573539733886719,0.637462615966797,1.8951530456543,-1.5915766954422,-49.0120811462402,0.34375
"396","23","Labridae Ophthalmolepis lineolatus","2021-03_West-Coast_BOSS",-34.0829,114.899,"BOSS","2021-03_West-Coast_BOSS_23",1,"Labridae Ophthalmolepis lineolatus_BOSS",0,0,0.0958904109589041,0,0,0,0.794520547945205,0,0.904109589041096,0,1,0,73,0,0.0958904109589041,0,NA,100,2.52238805970149,0.53252426193765,NA,"20210308","15:29:52","South-west","BOSS45",-43.2,"Yes","No","National Park Zone",NA,"No-take",42.7708206176758,0.00784239513704769,213.896060597544,0.00996828079223633,0.0596327781677246,0.192272186279297,-22.5979423522949,-20.1728782653809,0.0136986301369863
"397","23","Labridae Pseudolabrus biserialis","2020-06_south-west_stereo-BRUVs",-34.124217,114.817017,"BRUV","2020-06_south-west_stereo-BRUVs_23",4,"Labridae Pseudolabrus biserialis_BRUV",0,0,0.21875,0,0,1,0.34375,0,0.9375,0.03125,10,0,32,0,0.0625,0,3,35,2.56521739130435,0.506869801869702,"MBH","20200603","08:38","South-west","c8",-51.3,"Yes","Yes","National Park Zone",NA,"No-take",50.6036567687988,0.210557251886128,269.977651410447,0.00573539733886719,0.637462615966797,1.8951530456543,-1.5915766954422,-49.0120811462402,0.34375
"398","23","Labridae Pseudolabrus biserialis","2021-03_West-Coast_BOSS",-34.0829,114.899,"BOSS","2021-03_West-Coast_BOSS_23",3,"Labridae Pseudolabrus biserialis_BOSS",0,0,0.0958904109589041,0,0,0,0.794520547945205,0,0.904109589041096,0,1,0,73,0,0.0958904109589041,0,NA,100,2.52238805970149,0.53252426193765,NA,"20210308","15:29:52","South-west","BOSS45",-43.2,"Yes","No","National Park Zone",NA,"No-take",42.7708206176758,0.00784239513704769,213.896060597544,0.00996828079223633,0.0596327781677246,0.192272186279297,-22.5979423522949,-20.1728782653809,0.0136986301369863
"399","23","Scorpididae Neatypus obliquus","2020-06_south-west_stereo-BRUVs",-34.124217,114.817017,"BRUV","2020-06_south-west_stereo-BRUVs_23",31,"Scorpididae Neatypus obliquus_BRUV",0,0,0.21875,0,0,1,0.34375,0,0.9375,0.03125,10,0,32,0,0.0625,0,3,35,2.56521739130435,0.506869801869702,"MBH","20200603","08:38","South-west","c8",-51.3,"Yes","Yes","National Park Zone",NA,"No-take",50.6036567687988,0.210557251886128,269.977651410447,0.00573539733886719,0.637462615966797,1.8951530456543,-1.5915766954422,-49.0120811462402,0.34375
"400","23","Scorpididae Neatypus obliquus","2021-03_West-Coast_BOSS",-34.0829,114.899,"BOSS","2021-03_West-Coast_BOSS_23",2,"Scorpididae Neatypus obliquus_BOSS",0,0,0.0958904109589041,0,0,0,0.794520547945205,0,0.904109589041096,0,1,0,73,0,0.0958904109589041,0,NA,100,2.52238805970149,0.53252426193765,NA,"20210308","15:29:52","South-west","BOSS45",-43.2,"Yes","No","National Park Zone",NA,"No-take",42.7708206176758,0.00784239513704769,213.896060597544,0.00996828079223633,0.0596327781677246,0.192272186279297,-22.5979423522949,-20.1728782653809,0.0136986301369863
"401","235","Labridae Coris auricularis","2020-10_south-west_BOSS",-34.0912,114.9364,"BOSS","2020-10_south-west_BOSS_235",0,"Labridae Coris auricularis_BOSS",0,1,0.150684931506849,0,0,0,0.178082191780822,0,0.589041095890411,0.0273972602739726,16,0,73,0,0.410958904109589,0,0,80,2.21875,0.744690198715877,NA,"20201031","07:11:46","South-west","BOSS58",-47,"Yes",NA,NA,"Cape Freycinet Sanctuary Zone","No-take",39.1746635437012,0.362798214837276,276.298830457992,-0.219958305358887,1.13955879211426,3.21018218994141,-8.22220706939697,-30.9524574279785,0.232876712328767
"402","235","Labridae Ophthalmolepis lineolatus","2020-10_south-west_BOSS",-34.0912,114.9364,"BOSS","2020-10_south-west_BOSS_235",1,"Labridae Ophthalmolepis lineolatus_BOSS",0,1,0.150684931506849,0,0,0,0.178082191780822,0,0.589041095890411,0.0273972602739726,16,0,73,0,0.410958904109589,0,0,80,2.21875,0.744690198715877,NA,"20201031","07:11:46","South-west","BOSS58",-47,"Yes",NA,NA,"Cape Freycinet Sanctuary Zone","No-take",39.1746635437012,0.362798214837276,276.298830457992,-0.219958305358887,1.13955879211426,3.21018218994141,-8.22220706939697,-30.9524574279785,0.232876712328767
"403","235","Labridae Pseudolabrus biserialis","2020-10_south-west_BOSS",-34.0912,114.9364,"BOSS","2020-10_south-west_BOSS_235",5,"Labridae Pseudolabrus biserialis_BOSS",0,1,0.150684931506849,0,0,0,0.178082191780822,0,0.589041095890411,0.0273972602739726,16,0,73,0,0.410958904109589,0,0,80,2.21875,0.744690198715877,NA,"20201031","07:11:46","South-west","BOSS58",-47,"Yes",NA,NA,"Cape Freycinet Sanctuary Zone","No-take",39.1746635437012,0.362798214837276,276.298830457992,-0.219958305358887,1.13955879211426,3.21018218994141,-8.22220706939697,-30.9524574279785,0.232876712328767
"404","235","Scorpididae Neatypus obliquus","2020-10_south-west_BOSS",-34.0912,114.9364,"BOSS","2020-10_south-west_BOSS_235",13,"Scorpididae Neatypus obliquus_BOSS",0,1,0.150684931506849,0,0,0,0.178082191780822,0,0.589041095890411,0.0273972602739726,16,0,73,0,0.410958904109589,0,0,80,2.21875,0.744690198715877,NA,"20201031","07:11:46","South-west","BOSS58",-47,"Yes",NA,NA,"Cape Freycinet Sanctuary Zone","No-take",39.1746635437012,0.362798214837276,276.298830457992,-0.219958305358887,1.13955879211426,3.21018218994141,-8.22220706939697,-30.9524574279785,0.232876712328767
"405","24","Labridae Coris auricularis","2020-06_south-west_stereo-BRUVs",-34.118739,114.826402,"BRUV","2020-06_south-west_stereo-BRUVs_24",9,"Labridae Coris auricularis_BRUV",0,0,0.32,0,0,0,0.36,0,0.84,0,4,0,25,0,0.16,0,3,37,2.1,0.640723275517187,"MBH","20200603","08:47","South-west","c7",-49.8,"Yes","Yes","National Park Zone",NA,"No-take",48.0667304992676,0.0908257407211461,244.918653021551,-0.0379695892333984,0.296060562133789,1.34951782226562,-10.6339492797852,-37.4327812194824,0.16
"406","24","Labridae Coris auricularis","2021-03_West-Coast_BOSS",-34.1347,114.923,"BOSS","2021-03_West-Coast_BOSS_24",1,"Labridae Coris auricularis_BOSS",0,0,0.0273972602739726,0,0,0,0.73972602739726,0,1,0.232876712328767,0,0,73,0,0,0,NA,100,2.93846153846154,0.242185561406633,NA,"20210308","13:28:10","South-west","BOSS34",-39.9,"Yes","No","National Park Zone",NA,"No-take",35.8491744995117,0.25483181287247,160.371571060467,0.448894500732422,1.00669765472412,4.17934417724609,-19.7814159393311,-16.0677585601807,0
"407","24","Labridae Ophthalmolepis lineolatus","2020-06_south-west_stereo-BRUVs",-34.118739,114.826402,"BRUV","2020-06_south-west_stereo-BRUVs_24",0,"Labridae Ophthalmolepis lineolatus_BRUV",0,0,0.32,0,0,0,0.36,0,0.84,0,4,0,25,0,0.16,0,3,37,2.1,0.640723275517187,"MBH","20200603","08:47","South-west","c7",-49.8,"Yes","Yes","National Park Zone",NA,"No-take",48.0667304992676,0.0908257407211461,244.918653021551,-0.0379695892333984,0.296060562133789,1.34951782226562,-10.6339492797852,-37.4327812194824,0.16
"408","24","Labridae Ophthalmolepis lineolatus","2021-03_West-Coast_BOSS",-34.1347,114.923,"BOSS","2021-03_West-Coast_BOSS_24",4,"Labridae Ophthalmolepis lineolatus_BOSS",0,0,0.0273972602739726,0,0,0,0.73972602739726,0,1,0.232876712328767,0,0,73,0,0,0,NA,100,2.93846153846154,0.242185561406633,NA,"20210308","13:28:10","South-west","BOSS34",-39.9,"Yes","No","National Park Zone",NA,"No-take",35.8491744995117,0.25483181287247,160.371571060467,0.448894500732422,1.00669765472412,4.17934417724609,-19.7814159393311,-16.0677585601807,0
